des_id, sight_id, name, num_comment, description,summary, phone, site, duration, open_time, location
11273, 5666, 峨眉山, 1581, 四大佛教名山，震撼的大自然的鬼斧神工，感受佛教文化的传承,峨眉山是佛教名山，也是普贤菩萨的道场，山中众多的寺庙，让这里充满了佛陀的气息。山中的景色极美，四季各有美景可看。随海拔不同，分为低中高三个区。登顶金顶远眺，视野宽阔，景色壮丽，有一览众山小的气势。选择观看日出和云海都是人气项目。有时还会举办一些民俗活动。登顶后温差很大，建议上山的朋友做好衣物保暖。, 400-8196-333, http://www.ems517.com/, 1天, 07:00-16:00(观光车时间)(1月1日-12月31日周一-周日)tips:该时间为景区观光车营业时间，具体建议参考官网, 四川省乐山市峨眉山市黄湾镇
11273, 5428164, 四川黑竹沟国家森林公园, 47, 有人说它是“中国的百慕大三角”，也有人说它是一条普普通通的小山沟,--黑竹沟是目前国内保存最完整、最原始的生态群落之一，这里民族风情古朴多彩，人文景观与自然景观融为一体。--彝族古老的传说和彝族同胞对这块神奇土地的崇拜，加上曾出现过数次人、畜迸沟神秘失踪现象，黑竹沟给人一种神秘莫测之感，也产生了众多令人费解之谜。--黑竹沟所处的纬度和耸人听闻的百慕大三角，神奇无比的埃及金字塔相似，这是探险家称为的“死亡纬度线”，因此被称为“中国百慕大”的瑰宝。, 0833-5225111, http://www.zghzg.com/, 1-3小时, 08:00-17:00(1月1日-12月31日周一-周日), 四川省乐山市峨边彝族自治县黑竹沟镇
11273, 6644933, 乐山市金口大峡谷景区, 41, 连续完整的峡谷长度和险峻壮丽程度世所罕见,--金口大峡谷是大渡河峡谷景观的一部分，连续完整的峡谷长度和险峻壮丽程度世所罕见。--金口大峡谷有罕见的立体通道可供进入：沿河有金-乌公路和成昆铁路并行，山上有二战时修建的乐西公路盘旋于惊险万状之中。--峡谷沿岸衍生出许多小沟壑，错落有致。其中最著名的是一线天，沟壑两边悬崖紧贴，抬头就只能看着天, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省乐山市金口河区
11273, 7433813, 乐山乌木博物馆, 241, ,乐山乌木珍品文化博物馆位于乐山市苏稽镇，距乐山大佛15公里，是一座以乌木凋刻艺术为主要内容，集乌木凋刻艺术、乌木收藏、研究、展示为一体的专题性博物馆。乌木博物馆投资1.2亿元人民币，历经数十年的潜心收藏、精心筹备，创造了全国五个第一：收集乌木原材料5000多立方米居全国第一；乌木博物馆的规模居全国第一；作品数量与质量居全国第一；馆内大型木凋艺术作品居全国第一；馆内三十七万枚的毛主席像章的收藏数量规模居全国第一。, , , , , 四川省乐山市苏稽镇
11273, 5437036, 罗城古镇, 73, 仍保留着部分明清时代老四川文化的船形老街,--罗城古镇始建于明代，建筑布局极为独特，全镇坐落于山顶，街道房舍如一艘航船，古镇主街凉厅街俗称“船形街”。--时至今日，这条幸存下来的老街仍保留着部分明清时代老四川文化的人文风貌，共同生活着汉、回、彝、满、藏、黎、苗7个民族。, 0833-4367364, , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省乐山市犍为县东北部
11642, 5423057, 九寨沟风景区, 2864, 九寨归来不看水,九寨沟是一条被森林所覆盖的山沟，因有九个藏族村寨坐落在这片高山湖泊群中而得名。世界自然遗产、国家AAAAA级旅游景区、国家级自然保护区、国家地质公园、世界生物圈保护区网络。动植物资源丰富，具有极高的美学旅游价值。景区内生物多样性丰富，物种珍稀性突出。九寨沟以高山湖泊群、瀑布、彩林、雪峰、蓝冰和藏族风情并称“九寨沟六绝”，号称“水景之王”。春和景明，花开浪漫；夏绿九寨，恣意清凉；彩林漫漫，炫雅妩媚；冰雪童话，灵韵冬色。, 0837-7739753, https://www.jiuzhai.com/, 1天以上, 08:30-17:00(1月1日-12月31日周一-周日)tips:景区实行限时段开放，于2019年9月27日起部分景观恢复开放(试运行)。开放区域为扎如沟的扎如寺、树正沟（火花海除外）、日则沟(诺日朗至五花海段景点)、则查洼沟。景区根据恢复重建情况，实行单日最大限量控制，目前最大限量为每天5000人，超过最大限量，景区当日将不再接待游客。, 四川省阿坝藏族羌族自治州九寨沟县301省道扎如寺路段
11642, 11657, 毕棚沟风景区, 671, 徒步爱好者的净土，国内非常知名的红叶观赏圣地。,东连卧龙自然保护区，南接四姑娘山风景区；与四姑娘山、卧龙共同构成“大熊猫走廊世界遗产地”。景区拥有自然景点82个，象璀璨的珍珠般镶嵌在毕棚沟的六个分景区内。是一个集原生态景观博览、登山穿越、极地探险、滑雪滑冰、休闲度假于一体的大型原生态旅游风景区。, 0837-6824845;0837-6824901, http://www.bipenggou.net/, 1天, 08:30-18:00；停止售票时间:15:00(1月1日-12月31日周一-周日), 四川省阿坝藏族羌族自治州理县朴头镇庄房村88号
11642, 8518, 黄龙, 2370, 色彩丰艳的钙化池和罕见的岩溶地貌,中国唯一保护完好的高原湿地，以彩池、雪山、峡谷、森林“四绝”著称于世，景区内的钙化池池水随着周围景色和阳光照射角度，能变幻出五彩的颜色，又被誉为“人间瑶池”。黄龙以规模宏大、结构奇巧、色彩丰艳的地表钙华景观为主景，以罕见的岩溶地貌蜚声中外。游览黄龙风景区最佳的时间是夏秋季，此时处于湖泊丰水期，池水面积大，景色丰美。, 0837-7249188;0837-7249958, http://www.huanglong.com/, 3小时以上, 08:00-18:00(1月1日-12月31日周一-周日)tips:每年12月-次年3月封山，不接待团队游客，部分时段也会对散客封闭，冬季游玩前需提前咨询景区。, 四川省阿坝藏族羌族自治州松潘县瑟尔磋寨平松路
11642, 30962, 四姑娘山景区, 604, 有“中国阿尔卑斯山”之称的高海拔雪山，徒步爱好者的天堂,四姑娘山是横断山脉东部边缘邛崃山系的最高峰，由四座连绵不断的山峰组成，它们从北到南，高度分别为6250米、5664米、5454米、5355米，海拔很高，可能会产生高原反应。这四座山峰长年冰雪覆盖，如同头披白纱的四位少女，依次屹立在长坪沟和海子沟两道银河之上。四姑娘山一直是徒步爱好者的天堂，从长坪沟口到毕棚沟口，全长约70公里。峡谷山道崎岖狭长，冰山上融化的瀑布溪水慢慢流过；而翻过了山谷，则是宽阔的、开满鲜花的高山草甸，景色非常柔美。来到四姑娘山，不能错过的有夹金海子湖光山色的美丽秋景，还有2000多年的历史的喇嘛庙，沿途也一定要去卧龙看看可爱的大熊猫。, 0837-2791063, http://www.sgns.cn/, 1天, 07:30-16:00(旺季)；停止入场时间:15:30(04月01日-11月30日周一-周日)08:00-15:30(淡季)；停止入场时间:15:30(12月01日-次年03月31日周一-周日), 四川省阿坝藏族羌族自治州小金县四姑娘山镇350国道
11642, 5959859, 若尔盖热尔大草原, 1084, 仅次于呼伦贝尔草原的中国第二大草原，每年七月中旬是花开最盛的时候,热尔大草原是仅次于呼伦贝尔草原的中国第二大草原，著名的天然湿地花湖就在热尔大草原上。草原上湖泊密布，牛羊遍地，路上遇到一些牧民的藏家乐可以提供吃饭和骑马等活动。夏季七八月份是来这里最好的时间，可以看到漫山遍野的野花。, 0837-2291558, , 3小时以上, 全天, 四川省阿坝藏族羌族自治州若尔盖县209省道附近
10134, 30962, 四姑娘山景区, 604, 有“中国阿尔卑斯山”之称的高海拔雪山，徒步爱好者的天堂,四姑娘山是横断山脉东部边缘邛崃山系的最高峰，由四座连绵不断的山峰组成，它们从北到南，高度分别为6250米、5664米、5454米、5355米，海拔很高，可能会产生高原反应。这四座山峰长年冰雪覆盖，如同头披白纱的四位少女，依次屹立在长坪沟和海子沟两道银河之上。四姑娘山一直是徒步爱好者的天堂，从长坪沟口到毕棚沟口，全长约70公里。峡谷山道崎岖狭长，冰山上融化的瀑布溪水慢慢流过；而翻过了山谷，则是宽阔的、开满鲜花的高山草甸，景色非常柔美。来到四姑娘山，不能错过的有夹金海子湖光山色的美丽秋景，还有2000多年的历史的喇嘛庙，沿途也一定要去卧龙看看可爱的大熊猫。, 0837-2791063, http://www.sgns.cn/, 1天, 07:30-16:00(旺季)；停止入场时间:15:30(04月01日-11月30日周一-周日)08:00-15:30(淡季)；停止入场时间:15:30(12月01日-次年03月31日周一-周日), 四川省阿坝藏族羌族自治州小金县四姑娘山镇350国道
10134, 30973, 巴朗山, 338, 前往四姑娘山必经的海拔最高的垭口,巴郎山最高海拨5040米，山峰峭壁磷峋、陡峭异常，顶峰有积雪，被白色的云雾笼罩，低处的高山草甸像绿毯覆盖山间，野花漫山遍野地铺开，景色非常美丽壮观。, , , 1天, 全天(1月1日-12月31日周一-周日), 四川省阿坝藏族羌族自治州小金县303省道附近
10134, 30960, 日隆镇, 177, 依靠四姑娘山发展起来的小镇，民风淳朴，镇上有很多价格公道的小饭馆,日隆镇是四川省阿坝藏族羌族自治州小金县辖乡，位于四川小金县境东南部，距县城56公里。东与世界珍惜动物大熊猫的故乡——卧龙自然保护区接壤，北与理县杂谷脑为邻，南与雅安地区宝兴县蜂桶寨自然保护区交界，西与红军长征一、四方面军会师地点达维乡相连。总面积480公里，居住有藏、汉、回等民族，农产以油菜籽为主，“高原油田”之称。, , , 1天, 全天(1月1日-12月31日周一-周日), 四川省阿坝藏族羌族自治州小金县日隆镇
10134, 30959, 巴朗山垭口, 72, ,巴朗山位于小金县东，小金，汶川，宝兴3县交界处，距成都200余公里。巴朗山海拔5040米，藏语称巴朗拉，意为圣柳山。景区内海拔4000米以上的山地是寒冻风化高山，山体峭嶙峋，岩石裸露，险象环生，随处可见山石岩屑坠落崖下而形成的碎屑坡和石堆，蜿蜒其间的公路是阿坝州东行最险一条路，在海拔3500米的山腰处，高山草甸上星星点点洒落着各色野花，成群的牛羊在蓝天白云下怡然自得。茫茫的云海将雄浑的山脉分成上下两部分：上面是野花缤纷的高山草甸，下面是神秘幽深的原始森林。站在山顶，只见长长的峡谷中风起云涌，蔚为壮观。山谷中还有绝妙的松萝悬挂于原始森林的茂密林间。被称为一绝的巴朗山云海有无风涌动之妙。被称为二奇的则是厚度可达2000米，千变万化，翻卷腾挪、涌动如巨龙的云层，以及柔中带刚，啸声尖厉，遒劲有力，势不可挡的过山云.巴朗山垭口海拔4500米，是观云海，日出的好地点。巴朗山在藏语里叫作“阿巴朗依”，在当地的神话传说中，“阿巴朗依”是四位姑娘的父亲，巴朗山主峰海拔5040米，公里所经过的垭口海拔4523米，是中国海拔较高的有名的公里垭口之一。驾车行经此地，可以领略高原赏山脊间公里的峰回路转，感受自驾的有惊无险。, , , 1天, 每年的4.1－11.30。, 四川省阿坝藏族羌族自治州小金县日隆镇四姑娘山景区
10134, 15240, 枯树滩, 115, 游人休息的好地方，被称为长坪沟“第一景”,走过唐柏古道，在河道的中央，有一片干枯的树林，苍白的屹立在那里。这就是枯树滩。树木虽然失去光泽，如暮年的老者，但依然顽强的挺立，而且根根树木盘根错节，树枝造型变化多端，似龙盘蛇舞，亦如雕塑作品的会展。相传枯树滩是阿巴朗依与墨尔多家族交战的遗迹，墨尔多用法术招来洪水，洪水淹死了阿巴朗依的军队，死去的士兵们化成了高大的树干，后来洪水退去，而树干依然屹立在这里。, , , 1-3小时, 07:00-17:00(1月1日-12月31日周一-周日), 四川省阿坝藏族羌族自治州小金县四姑娘山风景区长坪沟内
10564, 5959859, 若尔盖热尔大草原, 1084, 仅次于呼伦贝尔草原的中国第二大草原，每年七月中旬是花开最盛的时候,热尔大草原是仅次于呼伦贝尔草原的中国第二大草原，著名的天然湿地花湖就在热尔大草原上。草原上湖泊密布，牛羊遍地，路上遇到一些牧民的藏家乐可以提供吃饭和骑马等活动。夏季七八月份是来这里最好的时间，可以看到漫山遍野的野花。, 0837-2291558, , 3小时以上, 全天, 四川省阿坝藏族羌族自治州若尔盖县209省道附近
